STRING_KEY,STRING_VALUE,CATEGORY_NAME,REC_DATE,REC_FUL_NAM,REC_STATUS,COUNTRY_CODE,LANG_CODE
dataManager.watermark.examination.flag.label,Find by Examination Name,Silverlight,10/14/2014,DLL,A,US,en
datamanager.examination.style.label,Grading Style,Silverlight,10/14/2014,DLL,A,US,en
datamanager.examination.score.label,Passing Score,Silverlight,10/14/2014,DLL,A,US,en
datamanager.examination.percentage.label,Passing Percentage,Silverlight,10/14/2014,DLL,A,US,en
datamanager.examination.comment.label,Comments,Silverlight,10/14/2014,DLL,A,US,en
datamanager.associationpanel.document.label,Document,Silverlight,10/14/2014,DLL,A,US,en
datamanager.document.group.label,Group,Silverlight,10/14/2014,DLL,A,US,en
datamanager.document.type.label,Type,Silverlight,10/14/2014,DLL,A,US,en
dataManager.watermark.document.flag.label,Find by Group,Silverlight,10/14/2014,DLL,A,US,en
datamanager.associationpanel.lisence.label,License Certifications,Silverlight,10/14/2014,DLL,A,US,en
datamanager.associationpanel.finance.label,Finance,Silverlight,10/14/2014,DLL,A,US,en
datamanagerowner.groupname.recordtypr.label,Record Type,Silverlight,10/14/2014,DLL,A,US,en
datamanager.associationpanel.portletlink.label,Link Portlet,Silverlight,10/14/2014,DLL,A,US,en
datamanager.associationpanel.activityType.label,Activity Type,Silverlight,10/14/2014,DLL,A,US,en
dataManager.watermark.activityType.type.label,Find by Activity Type,Silverlight,10/14/2014,DLL,A,US,en
datamanager.activityType.type.label,Activity Type,Silverlight,10/14/2014,DLL,A,US,en
datamanager.activityType.asigcode.label,Activity Specific Info Group Code ,Silverlight,10/14/2014,DLL,A,US,en
datamanager.activityType.description.label,Description,Silverlight,10/14/2014,DLL,A,US,en
datamanager.activityType.referenceType.label,Reference Type,Silverlight,10/14/2014,DLL,A,US,en
datamanager.activityType.status.label,Active,Silverlight,10/14/2014,DLL,A,US,en
datamanager.associationpanel.userprifile.label,User Profile,Silverlight,10/14/2014,DLL,A,US,en
datamanager.associationpanel.portlettype.label,Portlet,Silverlight,10/14/2014,DLL,A,US,en
dataManager.watermark.portlettype.label,Find by Portlet Description,Silverlight,10/14/2014,DLL,A,US,en
datamanager.portlet.description.label,Portlet Description,Silverlight,10/14/2014,DLL,A,US,en
datamanager.portlet.portleturl.label,Portlet URL,Silverlight,10/14/2014,DLL,A,US,en
datamanager.portlet.pageid.label,Portlet Page ID,Silverlight,10/14/2014,DLL,A,US,en
datamanager.portlet.fid.label,FID,Silverlight,10/14/2014,DLL,A,US,en
datamanager.associationpanel.attribute1.label,Attribute,Silverlight,10/14/2014,DLL,A,US,en
datamanager.associationpanel.attributetable.label,Attribute Table,Silverlight,10/14/2014,DLL,A,US,en
datamanager.associationpanel.formlayouteditor.label,Custom Fields Form Layout Editor,Silverlight,10/14/2014,DLL,A,US,en
dataManager.watermark.attribute1.label,Find by Attribute Name,Silverlight,10/14/2014,DLL,A,US,en
datamanager.attribute1.name.label,Attribute Name,Silverlight,10/14/2014,DLL,A,US,en
datamanager.attribute1.label.label,Attribute Label,Silverlight,10/14/2014,DLL,A,US,en
datamanager.attribute1.group.label,Attribute Group,Silverlight,10/14/2014,DLL,A,US,en
datamanager.attribute1.description.label,Description,Silverlight,10/14/2014,DLL,A,US,en
dataManager.watermark.attributetable.label,Find by Attribute Tab Name,Silverlight,10/14/2014,DLL,A,US,en
datamanager.attributetable.name.label,Attribute Tab Name,Silverlight,10/14/2014,DLL,A,US,en
datamanager.attributetable.description.label,Description,Silverlight,10/14/2014,DLL,A,US,en
dataManager.watermark.formlayouteditor.label,Find by Custom Fields Screen Name,Silverlight,10/14/2014,DLL,A,US,en
datamanager.formlayouteditor.id.label,Custom Fields Screen Name,Silverlight,10/14/2014,DLL,A,US,en
datamanager.formlayouteditor.name.label,Custom Fields Description,Silverlight,10/14/2014,DLL,A,US,en
datamanager.formlayouteditor.description.label,Custom Fields Tab Label Name,Silverlight,10/14/2014,DLL,A,US,en
datamanager.formlayouteditor.code.label,Custom Fields Group Code,Silverlight,10/14/2014,DLL,A,US,en
datamanager.formlayouteditor.permission.label,Permissions,Silverlight,10/14/2014,DLL,A,US,en
datamanager.formlayouteditor.type.label,SPEAR Only,Silverlight,10/14/2014,DLL,A,US,en
dataManager.watermark.assertformlayouteditor.label,Find by Screen Name,Silverlight,10/14/2014,DLL,A,US,en
datamanager.formlayouteditor.assertname.label,Screen Name,Silverlight,10/14/2014,DLL,A,US,en
datamanager.formlayouteditor.assertdescription.label,Description,Silverlight,10/14/2014,DLL,A,US,en
datamanager.formlayouteditor.assertcode.label,Custom Fields Group Code,Silverlight,10/14/2014,DLL,A,US,en
dataManager.watermark.tsiformlayouteditor.label,Find by TSI Screen Name,Silverlight,10/14/2014,DLL,A,US,en
datamanager.formlayouteditor.tsiname.label,TSI Screen Name,Silverlight,10/14/2014,DLL,A,US,en
datamanager.formlayouteditor.tsidescription.label,TSI Description,Silverlight,10/14/2014,DLL,A,US,en
datamanager.formlayouteditor.tsitabname.label,TSI Tab Label Name,Silverlight,10/14/2014,DLL,A,US,en
datamanager.formlayouteditor.tsigroup.label,TSI Group Code,Silverlight,10/14/2014,DLL,A,US,en
datamanager.associationpanel.drilldown.label,Custom Fields Drill Down,Silverlight,10/14/2014,DLL,A,US,en
dataManager.watermark.drilldown.label,Find by Drill Down,Silverlight,10/14/2014,DLL,A,US,en
datamanager.drilldown.name.label,Drill Down,Silverlight,10/14/2014,DLL,A,US,en
datamanager.associationpanel.socialmedia.label,Social Media,Silverlight,10/14/2014,DLL,A,US,en
dataManager.watermark.socialmedia.label,Find by Name,Silverlight,10/14/2014,DLL,A,US,en
datamanager.socialmedia.name.label,Name,Silverlight,10/14/2014,DLL,A,US,en
datamanager.socialmedia.description.label,description,Silverlight,10/14/2014,DLL,A,US,en
datamanager.drilldown.type.label,Custom Fields Type,Silverlight,10/14/2014,DLL,A,US,en
datamanager.drilldown.group.label,Custom Fields Group,Silverlight,10/14/2014,DLL,A,US,en
datamanager.drilldown.subgroup.label,Custom Fields SubGroup,Silverlight,10/14/2014,DLL,A,US,en
datamanager.drilldown.applyto.label,Apply To,Silverlight,10/14/2014,DLL,A,US,en
datamanager.associationpanel.refasigroup.label,Custom Fields,Silverlight,10/14/2014,DLL,A,US,en
datamanager.associationpanel.workflowactivity.label,Workflow & Activity,Silverlight,10/14/2014,DLL,A,US,en
datamanager.associationpanel.assetformlayedit.label,Asset Form Layout Editor,Silverlight,10/14/2014,DLL,A,US,en
datamanager.associationpanel.tsiformlayeditor.label,TSI Form Layout Editor,Silverlight,10/14/2014,DLL,A,US,en
datamanager.associationpanel.inspectiongroup.label,Inspection,Silverlight,10/14/2014,DLL,A,US,en
datamanager.associationpanel.inspectionsubgroup.label,Inspection Group,Silverlight,10/14/2014,DLL,A,US,en
dataManager.watermark.inspectiongroup.label,Find by Group Code,Silverlight,10/14/2014,DLL,A,US,en
datamanager.inspectiongroup.code.label,Group Code,Silverlight,10/14/2014,DLL,A,US,en
datamanager.inspectiongroup.name.label,Group Name,Silverlight,10/14/2014,DLL,A,US,en
datamanager.inspectiongroup.guidesheet.label,Check List Group,Silverlight,10/14/2014,DLL,A,US,en
datamanager.inspectiongroup.result.label,Result Group,Silverlight,10/14/2014,DLL,A,US,en
datamanager.inspectiongroup.grade.label,Grade Group,Silverlight,10/14/2014,DLL,A,US,en
datamanager.inspectiongroup.department.label,Department,Silverlight,10/14/2014,DLL,A,US,en
datamanager.inspectiongroup.security.label,Security,Silverlight,10/14/2014,DLL,A,US,en
datamanager.associationpanel.attributetype.label,Attribute Type,Silverlight,10/14/2014,DLL,A,US,en
datamanager.licenseverification.label,License Verification,Silverlight,10/14/2014,DLL,A,US,en
datamanager.asit.security.label,Security,Silverlight,10/14/2014,DLL,A,US,en
datamanager.associationpanel.appspecinfomation.label,Custom Fields,Silverlight,10/14/2014,DLL,A,US,en
datamanager.portlet.url.label,Portlet URL,Silverlight,10/14/2014,DLL,A,US,en
dataManager.watermark.portlet.label,Find by Portlet Description,Silverlight,10/14/2014,DLL,A,US,en
datamanager.associationpanel.apoformlayouteditor.label,APO Form Layout Editor,Silverlight,10/14/2014,DLL,A,US,en
dataManager.watermark.apoformlayouteditor.label,Find by APO Screen Name,Silverlight,10/14/2014,DLL,A,US,en
datamanager.formlayouteditor.aponame.label,APO Screen Name,Silverlight,10/14/2014,DLL,A,US,en
datamanager.formlayouteditor.apodescription.label,APO Description,Silverlight,10/14/2014,DLL,A,US,en
datamanager.formlayouteditor.apotype.label,APO Type,Silverlight,10/14/2014,DLL,A,US,en
datamanager.associationpanel.workload.label,Workload,Silverlight,10/14/2014,DLL,A,US,en
dataManager.watermark.id.label,Find by Workload ID,Silverlight,10/14/2014,DLL,A,US,en
datamanager.workload.id.label,Workload ID,Silverlight,10/14/2014,DLL,A,US,en
datamanager.workload.type.label,Type,Silverlight,10/14/2014,DLL,A,US,en
datamanager.workload.description.label,Description,Silverlight,10/14/2014,DLL,A,US,en
datamanager.workload.points.label,Workload Points,Silverlight,10/14/2014,DLL,A,US,en
datamanager.workload.enabled.label,Enabled,Silverlight,10/14/2014,DLL,A,US,en
datamanager.cloneoptions.label,Default Clone Options,Silverlight,10/14/2014,DLL,A,US,en
datamanager.associationpanel.asitsecurity.label,Custom Lists,Silverlight,10/14/2014,DLL,A,US,en
datamanager.struestablish.number.label,ID,Silverlight,10/14/2014,DLL,A,US,en
dataManager.watermark.struestab.number.label,Find by ID,Silverlight,10/14/2014,DLL,A,US,en
datamanager.struestablish.name.label,Name,Silverlight,10/14/2014,DLL,A,US,en
datamanager.struestablish.group.label,Group,Silverlight,10/14/2014,DLL,A,US,en
datamanager.struestablish.type.label,Type,Silverlight,10/14/2014,DLL,A,US,en
datamanager.struestablish.status.label,Status,Silverlight,10/14/2014,DLL,A,US,en
datamanager.associationpanel.struestablish.label,Structure & Establishment,Silverlight,10/14/2014,DLL,A,US,en
datamanager.virprocess.code.label,Process Code,Silverlight,10/14/2014,DLL,A,US,en
datamanager.virprocess.security.label,Security,Silverlight,10/14/2014,DLL,A,US,en
dataManager.watermark.virprocess.code.label,Find by Process Code,Silverlight,10/14/2014,DLL,A,US,en
datamanager.associationpanel.virprocess.label,Process,Silverlight,10/14/2014,DLL,A,US,en
datamanager.associationpanel.newobject.label,Create New Object Menu,Silverlight,10/14/2014,DLL,A,US,en
datamanager.creatnewobject.name.label,Object Name,Silverlight,10/14/2014,DLL,A,US,en
dataManager.watermark.newobject.name.label,Find by Object Name,Silverlight,10/14/2014,DLL,A,US,en
datamanager.associationpanel.timegroup.label,Group,Silverlight,10/14/2014,DLL,A,US,en
dataManager.watermark.timegroup.name.label,Find by Group Name,Silverlight,10/14/2014,DLL,A,US,en
datamanager.timegroup.name.label,Group Name,Silverlight,10/14/2014,DLL,A,US,en
datamanager.timegroup.description.label,Description,Silverlight,10/14/2014,DLL,A,US,en
datamanager.timegroup.status.label,Record Status,Silverlight,10/14/2014,DLL,A,US,en
datamanager.associationpanel.TimeTypes.label,"Type",Silverlight,10/14/2014,DLL,A,US,en
datamanager.TimeTypes.type.label,Usage,Silverlight,10/14/2014,DLL,A,US,en
dataManager.watermark.TimeTypes.usage.label,Find by Usage,Silverlight,10/14/2014,DLL,A,US,en
datamanager.TimeTypes.name.label,"Type",Silverlight,10/14/2014,DLL,A,US,en
datamanager.TimeTypes.group.label,"Record Type",Silverlight,10/14/2014,DLL,A,US,en
datamanager.TimeTypes.billflag.label,Billable,Silverlight,10/14/2014,DLL,A,US,en
datamanager.associationpanel.uprofiles.label,User Profiles,Silverlight,10/14/2014,DLL,A,US,en
dataManager.watermark.uprofiles.username.label,Find by User Name,Silverlight,10/14/2014,DLL,A,US,en
datamanager.uprofiles.name.label,User Name,Silverlight,10/14/2014,DLL,A,US,en
datamanager.uprofiles.fullname.label,Login ID,Silverlight,10/14/2014,DLL,A,US,en
datamanager.uprofiles.status.label,User Status,Silverlight,10/14/2014,DLL,A,US,en
datamanager.uprofiles.active.label,Profile Active,Silverlight,10/14/2014,DLL,A,US,en
datamanager.associationpanel.auditlog.label,Audit Log,Silverlight,10/14/2014,DLL,A,US,en
dataManager.watermark.auditlog.label,Find by View,Silverlight,10/14/2014,DLL,A,US,en
datamanager.auditlog.name.label,View,Silverlight,10/14/2014,DLL,A,US,en
datamanager.auditlog.value.label,Value,Silverlight,10/14/2014,DLL,A,US,en
datamanager.associationpanel.gissearch.label,Search Fields,Silverlight,10/14/2014,DLL,A,US,en
datamanager.gissearch.name.label,Search Name,Silverlight,10/14/2014,DLL,A,US,en
dataManager.watermark.gissearch.label,Find by Search Name,Silverlight,10/14/2014,DLL,A,US,en
datamanager.gissearch.displayname.label,Display Name,Silverlight,10/14/2014,DLL,A,US,en
datamanager.gissearch.recstatus.label,Status,Silverlight,10/14/2014,DLL,A,US,en
datamanager.associationpanel.userparameter.label,Reference  User  Parameter,Silverlight,10/14/2014,DLL,A,US,en
dataManager.watermark.userparameter.label,Find by Parameter Name,Silverlight,10/14/2014,DLL,A,US,en
datamanager.userparameter.name.label,Parameter Name,Silverlight,10/14/2014,DLL,A,US,en
datamanager.userparameter.tablename.label,Table,Silverlight,10/14/2014,DLL,A,US,en
datamanager.userparameter.fieldname.label,Field,Silverlight,10/14/2014,DLL,A,US,en
datamanager.associationpanel.gisserver.label,GIS,Silverlight,10/14/2014,DLL,A,US,en
datamanager.associationpanel.gisservices.label,Service,Silverlight,10/14/2014,DLL,A,US,en
dataManager.watermark.gisservices.label,Find by Service ID,Silverlight,10/14/2014,DLL,A,US,en
datamanager.gisservices.id.label,Service ID,Silverlight,10/14/2014,DLL,A,US,en
datamanager.gisservices.status.label,Status,Silverlight,10/14/2014,DLL,A,US,en
datamanager.gisservices.defaultvalue.label,Default Map Service,Silverlight,10/14/2014,DLL,A,US,en
datamanager.associationpanel.dynamicthemes.label,Dynamic Theme,Silverlight,10/14/2014,DLL,A,US,en
dataManager.watermark.dynamicthemes.label,Find by Theme Name,Silverlight,10/14/2014,DLL,A,US,en
datamanager.dynamicthemes.name.label,Theme Name,Silverlight,10/14/2014,DLL,A,US,en
datamanager.dynamicthemes.group.label,Theme Group Name,Silverlight,10/14/2014,DLL,A,US,en
datamanager.associationpanel.mapobject.label,Map Object Attribute Mapping,Silverlight,10/14/2014,DLL,A,US,en
dataManager.watermark.mapobject.label,Find by Mapping Set Name,Silverlight,10/14/2014,DLL,A,US,en
datamanager.mapobject.name.label,Mapping Set Name,Silverlight,10/14/2014,DLL,A,US,en
datamanager.mapobject.serviceid.label,Mapping Service,Silverlight,10/14/2014,DLL,A,US,en
datamanager.mapobject.tablekey.label,Custom Fields Group Code,Silverlight,10/14/2014,DLL,A,US,en
datamanager.associationpanel.proximityalert.label,Proximity Alert,Silverlight,10/14/2014,DLL,A,US,en
dataManager.watermark.proximityalert.label,Find by Proximity Alert Name,Silverlight,10/14/2014,DLL,A,US,en
datamanager.proximityalert.alertname.label,Proximity Alert Name,Silverlight,10/14/2014,DLL,A,US,en
datamanager.proximityalert.description.label,Description,Silverlight,10/14/2014,DLL,A,US,en
datamanager.proximityalert.service.label,GIS Service,Silverlight,10/14/2014,DLL,A,US,en
datamanager.mapobject.tablekey2.label,Custom Fields Group Name,Silverlight,10/14/2014,DLL,A,US,en
datamanager.mapobject.tablekey3.label,Custom Fields,Silverlight,10/14/2014,DLL,A,US,en
datamanager.associationpanel.emailmessage.label,Email Message,Silverlight,10/14/2014,DLL,A,US,en
dataManager.watermark.emailmessage.label,Find by Contents Code,Silverlight,10/14/2014,DLL,A,US,en
datamanager.emailmessage.contentcode.label,Contents Code,Silverlight,10/14/2014,DLL,A,US,en
datamanager.emailmessage.contenttype.label,Message Type,Silverlight,10/14/2014,DLL,A,US,en
datamanager.emailmessage.contentsubject.label,Message Subject,Silverlight,10/14/2014,DLL,A,US,en
datamanager.virprocess.emailsetting.label,Email Setting,Silverlight,10/14/2014,DLL,A,US,en
datamanager.associationpanel.gisobject.label,GIS Feature,Silverlight,10/14/2014,DLL,A,US,en
dataManager.watermark.gisobject.label,Find by Layer,Silverlight,10/14/2014,DLL,A,US,en
datamanager.gisobject.typeid.label,Layer,Silverlight,10/14/2014,DLL,A,US,en
datamanager.gisobject.gisid.label,Feature,Silverlight,10/14/2014,DLL,A,US,en
datamanager.gisobject.status.label,Status,Silverlight,10/14/2014,DLL,A,US,en
dataManager.watermark.sequence.label,Find by Name,Silverlight,10/14/2014,DLL,A,US,en
datamanager.sequence.name.label,"Sequence Name",Silverlight,10/14/2014,DLL,A,US,en
datamanager.sequence.type.label,Sequence Type,Silverlight,10/14/2014,DLL,A,US,en
datamanager.sequence.intervaltype.label,Interval Type,Silverlight,10/14/2014,DLL,A,US,en
datamanager.sequence.minvalue.label,Start Value,Silverlight,10/14/2014,DLL,A,US,en
datamanager.sequence.increasevalue.label,Increment By,Silverlight,10/14/2014,DLL,A,US,en
datamanager.sequencemask.sqename.label,Sequence Name,Silverlight,10/14/2014,DLL,A,US,en
datamanager.sequencemask.partten.label,Pattern,Silverlight,10/14/2014,DLL,A,US,en
datamanager.associationpanel.sequencemask.label,Mask,Silverlight,10/14/2014,DLL,A,US,en
datamanager.associationpanel.sequence.label,Sequence,Silverlight,10/14/2014,DLL,A,US,en
datamanager.associationpanel.guidesheetgroup.label,Checklist Group,Silverlight,10/14/2014,DLL,A,US,en
dataManager.watermark.guidesheetgroup.label,Find by Group Name,Silverlight,10/14/2014,DLL,A,US,en
datamanager.guidesheetgroup.group.label,Group Name,Silverlight,10/14/2014,DLL,A,US,en
datamanager.guidesheetgroup.type.label,Guide Type,Silverlight,10/14/2014,DLL,A,US,en
datamanager.associationpanel.guidegroup.label,Checklist,Silverlight,10/14/2014,DLL,A,US,en
dataManager.watermark.guidegroup.label,Find by Checklist Name,Silverlight,10/14/2014,DLL,A,US,en
datamanager.guidegroup.guidetype.label,Checklist Name,Silverlight,10/14/2014,DLL,A,US,en
datamanager.associationpanel.grade.label,Inspection Grade Group,Silverlight,10/14/2014,DLL,A,US,en
datamanager.associationpanel.group.label,Inspection Result Group,Silverlight,10/14/2014,DLL,A,US,en
